ID,0,1,2,3,4,5,6,7,8,9,10
9942,butter milk,rolls/buns,,,,,,,,,
9943,chocolate,dish cleaner,eggs,,,,,,,,
9944,grapes,chocolate,,,,,,,,,
9945,rolls/buns,detergent,,,,,,,,,
9946,whole milk,whole milk,,,,,,,,,
9947,dishes,whole milk,oil,onions,,,,,,,
9948,pork,brown bread,bottled beer,shopping bags,,,,,,,
9949,sugar,whole milk,margarine,,,,,,,,
9950,whole milk,root vegetables,,,,,,,,,
9951,whole milk,berries,canned beer,berries,chicken,canned beer,pork,beverages,,,
9952,bottled water,eggs,,,,,,,,,
9953,other vegetables,cream cheese ,,,,,,,,,
9954,packaged fruit/vegetables,grapes,,,,,,,,,
9955,berries,butter milk,,,,,,,,,
9956,shopping bags,frozen vegetables,,,,,,,,,
9957,yogurt,yogurt,cream cheese ,,,,,,,,
9958,beverages,other vegetables,root vegetables,,,,,,,,
9959,canned beer,yogurt,bottled water,,,,,,,,
9960,pastry,coffee,,,,,,,,,
9961,butter milk,mayonnaise,,,,,,,,,
9962,pork,whole milk,popcorn,,,,,,,,
9963,salty snack,white wine,,,,,,,,,
9964,whole milk,beef,,,,,,,,,
9965,whipped/sour cream,other vegetables,honey,,,,,,,,
9966,berries,canned beer,kitchen towels,,,,,,,,
9967,turkey,eggs,,,,,,,,,
9968,mayonnaise,pet care,,,,,,,,,
9969,citrus fruit,tropical fruit,canned fish,,,,,,,,
9970,pastry,rolls/buns,,,,,,,,,
9971,berries,berries,napkins,soda,,,,,,,
9972,jam,grapes,,,,,,,,,
9973,yogurt,newspapers,,,,,,,,,
9974,pasta,hygiene articles,,,,,,,,,
9975,rolls/buns,salty snack,,,,,,,,,
9976,other vegetables,berries,rolls/buns,other vegetables,shopping bags,,,,,,
9977,citrus fruit,pot plants,newspapers,,,,,,,,
9978,onions,brown bread,eggs,,,,,,,,
9979,grapes,grapes,,,,,,,,,
9980,pork,other vegetables,jam,eggs,eggs,eggs,,,,,
9981,beef,butter milk,,,,,,,,,
9982,shopping bags,fruit/vegetable juice,,,,,,,,,
9983,jam,soda,rolls/buns,,,,,,,,
9984,pork,whole milk,,,,,,,,,
9985,onions,whipped/sour cream,dishes,,,,,,,,
9986,whipped/sour cream,specialty fat,,,,,,,,,
9987,margarine,frozen vegetables,,,,,,,,,
9988,whole milk,soft cheese,frozen vegetables,,,,,,,,
9989,tropical fruit,whole milk,,,,,,,,,
9990,other vegetables,margarine,shopping bags,processed cheese,,,,,,,
9991,citrus fruit,shopping bags,,,,,,,,,
9992,soda,whole milk,frozen fish,canned beer,ready soups,chocolate,,,,,
9993,cooking chocolate,oil,,,,,,,,,
9994,whole milk,bottled water,waffles,,,,,,,,
9995,shopping bags,newspapers,jam,hard cheese,,,,,,,
9996,bottled water,whole milk,,,,,,,,,
9997,pork,frozen meals,,,,,,,,,
9998,canned beer,other vegetables,,,,,,,,,
9999,grapes,chocolate,root vegetables,ice cream,,,,,,,
10000,newspapers,rolls/buns,newspapers,,,,,,,,
10001,whole milk,other vegetables,,,,,,,,,
10002,napkins,fruit/vegetable juice,,,,,,,,,
10003,root vegetables,butter,,,,,,,,,
10004,ham,chocolate,,,,,,,,,
10005,citrus fruit,whole milk,,,,,,,,,
10006,tropical fruit,soda,,,,,,,,,
10007,tropical fruit,tropical fruit,cake,sweet spreads,,,,,,,
10008,specialty chocolate,soda,jam,chocolate,,,,,,,
10009,whole milk,specialty chocolate,,,,,,,,,
10010,soda,pip fruit,coffee,,,,,,,,
10011,whole milk,whole milk,,,,,,,,,
10012,other vegetables,other vegetables,,,,,,,,,
10013,rolls/buns,other vegetables,,,,,,,,,
10014,berries,white wine,,,,,,,,,
10015,pork,citrus fruit,chocolate,white bread,whipped/sour cream,,,,,,
10016,whole milk,rolls/buns,herbs,beverages,soda,,,,,,
10017,brown bread,other vegetables,misc. beverages,coffee,rolls/buns,,,,,,
10018,rice,whipped/sour cream,,,,,,,,,
10019,whole milk,tropical fruit,rolls/buns,soap,,,,,,,
10020,pork,soda,brandy,berries,rolls/buns,whole milk,yogurt,cake,shopping bags,,
10021,berries,pastry,,,,,,,,,
10022,long life bakery product,pork,,,,,,,,,
10023,pastry,rolls/buns,,,,,,,,,
10024,liqueur,whole milk,onions,soda,,,,,,,
10025,spread cheese,berries,ice cream,citrus fruit,pip fruit,cake,other vegetables,yogurt,rolls/buns,,
10026,berries,pork,sugar,,,,,,,,
10027,berries,bottled beer,,,,,,,,,
10028,canned beer,berries,butter,baking powder,,,,,,,
10029,berries,bottled water,shopping bags,brown bread,yogurt,newspapers,tropical fruit,coffee,dog food,,
10030,berries,root vegetables,brown bread,soda,,,,,,,
10031,yogurt,coffee,chocolate,candles,,,,,,,
10032,cake,misc. beverages,,,,,,,,,
10033,beef,salty snack,,,,,,,,,
10034,citrus fruit,bottled beer,,,,,,,,,
10035,beef,coffee,,,,,,,,,
10036,bottled water,processed cheese,packaged fruit/vegetables,yogurt,,,,,,,
10037,root vegetables,whipped/sour cream,,,,,,,,,
10038,berries,bottled beer,beef,whole milk,,,,,,,
10039,whole milk,root vegetables,,,,,,,,,
10040,whole milk,cake,dish cleaner,,,,,,,,
10041,rolls/buns,rolls/buns,,,,,,,,,
10042,chicken,other vegetables,,,,,,,,,
10043,frozen meals,citrus fruit,,,,,,,,,
10044,cat food,rolls/buns,,,,,,,,,
10045,frozen vegetables,pastry,,,,,,,,,
10046,cake,margarine,,,,,,,,,
10047,citrus fruit,rolls/buns,,,,,,,,,
10048,soda,sliced cheese,,,,,,,,,
10049,waffles,sparkling wine,,,,,,,,,
10050,citrus fruit,roll products ,frozen vegetables,,,,,,,,
10051,berries,shopping bags,,,,,,,,,
10052,whole milk,brown bread,,,,,,,,,
10053,other vegetables,cake,,,,,,,,,
10054,root vegetables,whole milk,whole milk,spread cheese,shopping bags,,,,,,
10055,yogurt,shopping bags,,,,,,,,,
10056,shopping bags,whole milk,eggs,,,,,,,,
10057,root vegetables,whole milk,,,,,,,,,
10058,berries,whole milk,,,,,,,,,
10059,berries,yogurt,,,,,,,,,
10060,bottled water,root vegetables,,,,,,,,,
10061,berries,berries,beef,brown bread,,,,,,,
10062,chocolate,pastry,butter,,,,,,,,
10063,other vegetables,whole milk,soda,,,,,,,,
10064,dish cleaner,pet care,,,,,,,,,
10065,other vegetables,tropical fruit,white bread,specialty chocolate,pot plants,shopping bags,,,,,
10066,shopping bags,long life bakery product,,,,,,,,,
10067,mayonnaise,decalcifier,,,,,,,,,
10068,berries,soda,jam,house keeping products,,,,,,,
10069,whole milk,eggs,yogurt,,,,,,,,
10070,rolls/buns,chocolate,,,,,,,,,
10071,citrus fruit,soda,white bread,,,,,,,,
10072,soda,chocolate,,,,,,,,,
10073,other vegetables,frozen vegetables,whole milk,,,,,,,,
10074,root vegetables,mustard,,,,,,,,,
10075,chocolate,white wine,newspapers,,,,,,,,
10076,whole milk,yogurt,,,,,,,,,
10077,fruit/vegetable juice,herbs,,,,,,,,,
10078,frozen meals,yogurt,rolls/buns,,,,,,,,
10079,whole milk,coffee,yogurt,,,,,,,,
10080,soda,root vegetables,rolls/buns,,,,,,,,
10081,frozen potato products,pastry,,,,,,,,,
10082,pork,herbs,,,,,,,,,
10083,berries,eggs,,,,,,,,,
10084,whole milk,cream cheese ,,,,,,,,,
10085,yogurt,pip fruit,,,,,,,,,
10086,pastry,other vegetables,cake,,,,,,,,
10087,pastry,syrup,,,,,,,,,
10088,pork,cat food,,,,,,,,,
10089,berries,pork,waffles,herbs,yogurt,cheese,fruit/vegetable juice,long life bakery product,,,
10090,berries,pork,pastry,canned vegetables,,,,,,,
10091,root vegetables,citrus fruit,other vegetables,pork,herbs,,,,,,
10092,whole milk,onions,,,,,,,,,
10093,whole milk,yogurt,,,,,,,,,
10094,whole milk,berries,spread cheese,hygiene articles,,,,,,,
10095,cat food,eggs,,,,,,,,,
10096,whole milk,berries,,,,,,,,,
10097,citrus fruit,rolls/buns,,,,,,,,,
10098,male cosmetics,canned beer,,,,,,,,,
10099,berries,whole milk,jam,yogurt,,,,,,,
10100,tropical fruit,root vegetables,,,,,,,,,
10101,brown bread,berries,,,,,,,,,
10102,citrus fruit,whole milk,,,,,,,,,
10103,ice cream,citrus fruit,,,,,,,,,
10104,other vegetables,eggs,,,,,,,,,
10105,other vegetables,butter,,,,,,,,,
10106,whole milk,whole milk,bottled water,,,,,,,,
10107,other vegetables,rolls/buns,,,,,,,,,
10108,whole milk,whole milk,,,,,,,,,
10109,pork,chewing gum,canned fish,,,,,,,,
10110,packaged fruit/vegetables,sweet spreads,,,,,,,,,
10111,berries,cake,,,,,,,,,
10112,tropical fruit,cake,,,,,,,,,
10113,pip fruit,frozen meals,,,,,,,,,
10114,tropical fruit,soda,,,,,,,,,
10115,fruit/vegetable juice,yogurt,rolls/buns,frozen vegetables,,,,,,,
10116,beef,frozen vegetables,,,,,,,,,
10117,candles,soda,,,,,,,,,
10118,soda,bottled water,hygiene articles,,,,,,,,
10119,berries,specialty chocolate,brown bread,herbs,rolls/buns,,,,,,
10120,beef,whole milk,,,,,,,,,
10121,berries,rolls/buns,,,,,,,,,
10122,canned beer,root vegetables,pudding powder,processed cheese,,,,,,,
10123,condensed milk,rolls/buns,,,,,,,,,
10124,whole milk,yogurt,pastry,,,,,,,,
10125,yogurt,canned beer,,,,,,,,,
10126,beef,butter,cleaner,misc. beverages,,,,,,,
10127,soda,beverages,,,,,,,,,
10128,canned beer,rolls/buns,other vegetables,brown bread,butter milk,whole milk,,,,,
10129,citrus fruit,beverages,pasta,,,,,,,,
10130,butter,margarine,,,,,,,,,
10131,berries,white bread,candles,,,,,,,,
10132,specialty chocolate,brown bread,,,,,,,,,
10133,cheese,beverages,,,,,,,,,
10134,tropical fruit,bottled beer,,,,,,,,,
10135,citrus fruit,waffles,,,,,,,,,
10136,photo/film,soda,,,,,,,,,
10137,syrup,whole milk,,,,,,,,,
10138,berries,brown bread,,,,,,,,,
10139,butter,white bread,,,,,,,,,
10140,pip fruit,waffles,,,,,,,,,
10141,sweet spreads,white wine,,,,,,,,,
10142,beef,frozen potato products,,,,,,,,,
10143,jam,berries,,,,,,,,,
10144,coffee,whole milk,,,,,,,,,
10145,root vegetables,rolls/buns,,,,,,,,,
10146,pip fruit,mustard,whole milk,,,,,,,,
10147,berries,other vegetables,hard cheese,,,,,,,,
10148,rolls/buns,cat food,beverages,,,,,,,,
10149,citrus fruit,coffee,,,,,,,,,
10150,whole milk,napkins,pastry,long life bakery product,,,,,,,
10151,citrus fruit,soda,,,,,,,,,
10152,tropical fruit,jam,,,,,,,,,
10153,cake,other vegetables,whipped/sour cream,,,,,,,,
10154,whipped/sour cream,white bread,,,,,,,,,
10155,rolls/buns,specialty chocolate,,,,,,,,,
10156,berries,ice cream,,,,,,,,,
10157,grapes,waffles,,,,,,,,,
10158,canned beer,frozen potato products,,,,,,,,,
10159,shopping bags,other vegetables,newspapers,eggs,,,,,,,
10160,salty snack,grapes,brown bread,coffee,,,,,,,
10161,pork,pastry,,,,,,,,,
10162,cake,sliced cheese,,,,,,,,,
10163,chicken,onions,,,,,,,,,
10164,chocolate,other vegetables,,,,,,,,,
10165,hard cheese,shopping bags,,,,,,,,,
10166,tropical fruit,canned vegetables,,,,,,,,,
10167,other vegetables,brown bread,,,,,,,,,
10168,roll products ,soda,other vegetables,,,,,,,,
10169,ice cream,fruit/vegetable juice,,,,,,,,,
10170,ham,whole milk,,,,,,,,,
10171,butter,shopping bags,newspapers,,,,,,,,
10172,pip fruit,berries,white wine,other vegetables,,,,,,,
10173,chicken,salty snack,yogurt,,,,,,,,
10174,nuts/prunes,root vegetables,white wine,pastry,,,,,,,
10175,berries,oil,cat food,,,,,,,,
10176,fruit/vegetable juice,newspapers,,,,,,,,,
10177,white bread,butter,,,,,,,,,
10178,salty snack,rolls/buns,,,,,,,,,
10179,ice cream,rolls/buns,butter milk,,,,,,,,
10180,bottled beer,whole milk,,,,,,,,,
10181,rolls/buns,seasonal products,margarine,,,,,,,,
10182,berries,pet care,,,,,,,,,
10183,soda,rolls/buns,,,,,,,,,
10184,white bread,coffee,,,,,,,,,
10185,bottled water,root vegetables,,,,,,,,,
10186,other vegetables,whole milk,chocolate,,,,,,,,
10187,soda,beef,other vegetables,soda,flour,,,,,,
10188,coffee,shopping bags,,,,,,,,,
10189,other vegetables,bottled beer,,,,,,,,,
10190,soda,pork,,,,,,,,,
10191,rolls/buns,bottled water,white bread,brown bread,,,,,,,
10192,whipped/sour cream,other vegetables,,,,,,,,,
10193,whole milk,pip fruit,,,,,,,,,
10194,bottled water,berries,,,,,,,,,
10195,whole milk,yogurt,pot plants,pastry,flower (seeds),pudding powder,,,,,
10196,berries,berries,packaged fruit/vegetables,yogurt,bottled beer,shopping bags,,,,,
10197,coffee,chocolate,soda,,,,,,,,
10198,berries,soda,,,,,,,,,
10199,whole milk,yogurt,frozen vegetables,,,,,,,,
10200,potato products,waffles,newspapers,,,,,,,,
10201,other vegetables,rolls/buns,,,,,,,,,
10202,onions,flour,,,,,,,,,
10203,rolls/buns,rolls/buns,,,,,,,,,
10204,red wine,salty snack,,,,,,,,,
10205,rolls/buns,whole milk,soda,,,,,,,,
10206,pork,napkins,,,,,,,,,
10207,chicken,whipped/sour cream,,,,,,,,,
10208,butter milk,ham,whole milk,chicken,eggs,shopping bags,chewing gum,shopping bags,white bread,,
10209,root vegetables,pastry,candles,,,,,,,,
10210,rolls/buns,other vegetables,,,,,,,,,
10211,soda,shopping bags,,,,,,,,,
10212,berries,beef,,,,,,,,,
10213,berries,butter,,,,,,,,,
10214,coffee,soda,photo/film,eggs,,,,,,,
10215,whole milk,brown bread,eggs,,,,,,,,
10216,tropical fruit,jam,brown bread,,,,,,,,
10217,pickled vegetables,hard cheese,,,,,,,,,
10218,canned beer,sliced cheese,cake,,,,,,,,
10219,bottled water,processed cheese,,,,,,,,,
10220,canned beer,misc. beverages,liqueur,,,,,,,,
10221,rolls/buns,tropical fruit,salt,butter,whole milk,canned vegetables,eggs,,,,
10222,root vegetables,cream cheese ,,,,,,,,,
10223,cheese,bottled water,,,,,,,,,
10224,berries,pickled vegetables,other vegetables,,,,,,,,
10225,cake,butter,,,,,,,,,
10226,grapes,soda,,,,,,,,,
10227,berries,chocolate,,,,,,,,,
10228,beef,butter,,,,,,,,,
10229,chicken,spread cheese,,,,,,,,,
10230,berries,whole milk,,,,,,,,,
10231,grapes,butter,newspapers,pip fruit,,,,,,,
10232,chicken,tropical fruit,whipped/sour cream,,,,,,,,
10233,berries,salt,,,,,,,,,
10234,nuts/prunes,butter,brown bread,,,,,,,,
10235,beef,pastry,brown bread,,,,,,,,
10236,canned beer,butter,butter milk,citrus fruit,,,,,,,
10237,pet care,spread cheese,,,,,,,,,
10238,packaged fruit/vegetables,canned beer,,,,,,,,,
10239,canned beer,cheese,,,,,,,,,
10240,organic berries,whipped/sour cream,,,,,,,,,
10241,pip fruit,waffles,,,,,,,,,
10242,tropical fruit,napkins,whole milk,,,,,,,,
10243,pip fruit,yogurt,,,,,,,,,
10244,root vegetables,yogurt,,,,,,,,,
10245,pastry,jam,,,,,,,,,
10246,grapes,white bread,,,,,,,,,
10247,specialty chocolate,pet care,,,,,,,,,
10248,berries,whipped/sour cream,citrus fruit,whole milk,dishes,,,,,,
10249,dish cleaner,shopping bags,,,,,,,,,
10250,sweet spreads,berries,whole milk,yogurt,pip fruit,root vegetables,root vegetables,specialty chocolate,rice,,
10251,canned beer,root vegetables,,,,,,,,,
10252,onions,other vegetables,,,,,,,,,
10253,whole milk,whole milk,berries,newspapers,soda,flour,bottled water,coffee,,,
10254,dishes,bottled water,spread cheese,sugar,,,,,,,
10255,bottled beer,other vegetables,,,,,,,,,
10256,bottled beer,rolls/buns,herbs,whole milk,,,,,,,
10257,whole milk,beef,roll products ,,,,,,,,
10258,pip fruit,whole milk,margarine,,,,,,,,
10259,ice cream,whole milk,,,,,,,,,
10260,root vegetables,hygiene articles,,,,,,,,,
10261,beef,butter milk,,,,,,,,,
10262,yogurt,canned beer,,,,,,,,,
10263,napkins,other vegetables,,,,,,,,,
10264,whole milk,pip fruit,,,,,,,,,
10265,soda,bottled water,,,,,,,,,
10266,berries,packaged fruit/vegetables,,,,,,,,,
10267,cake,mayonnaise,,,,,,,,,
10268,whole milk,frozen vegetables,,,,,,,,,
10269,bottled water,frozen vegetables,,,,,,,,,
10270,tropical fruit,sugar,,,,,,,,,
10271,whole milk,brown bread,,,,,,,,,
10272,other vegetables,bottled water,mustard,whole milk,root vegetables,pet care,,,,,
10273,whole milk,newspapers,,,,,,,,,
10274,rolls/buns,eggs,rolls/buns,,,,,,,,
10275,whole milk,eggs,,,,,,,,,
10276,grapes,whipped/sour cream,,,,,,,,,
10277,whole milk,coffee,whole milk,,,,,,,,
10278,photo/film,whole milk,,,,,,,,,
10279,pork,yogurt,,,,,,,,,
10280,pork,whole milk,whole milk,,,,,,,,
10281,newspapers,shopping bags,,,,,,,,,
10282,whole milk,chocolate,,,,,,,,,
10283,citrus fruit,whole milk,,,,,,,,,
10284,other vegetables,red wine,rolls/buns,frozen vegetables,,,,,,,
10285,yogurt,shopping bags,,,,,,,,,
10286,other vegetables,soda,,,,,,,,,
10287,berries,soda,,,,,,,,,
10288,whole milk,pork,whole milk,sliced cheese,beverages,,,,,,
10289,beef,eggs,,,,,,,,,
10290,soft cheese,whipped/sour cream,,,,,,,,,
10291,tropical fruit,grapes,sugar,,,,,,,,
10292,waffles,coffee,,,,,,,,,
10293,whole milk,long life bakery product,,,,,,,,,
10294,beef,other vegetables,,,,,,,,,
10295,citrus fruit,beverages,,,,,,,,,
10296,cat food,bottled beer,beef,brown bread,margarine,rolls/buns,,,,,
10297,sliced cheese,newspapers,,,,,,,,,
10298,salt,oil,,,,,,,,,
10299,white bread,photo/film,,,,,,,,,
10300,canned beer,cake,frozen meals,,,,,,,,
10301,berries,rolls/buns,,,,,,,,,
10302,citrus fruit,sparkling wine,bottled water,,,,,,,,
10303,ham,whole milk,,,,,,,,,
10304,tropical fruit,chocolate,,,,,,,,,
10305,canned beer,coffee,flour,,,,,,,,
10306,beef,whole milk,frozen vegetables,,,,,,,,
10307,other vegetables,frozen vegetables,,,,,,,,,
10308,sugar,bottled water,,,,,,,,,
10309,other vegetables,yogurt,,,,,,,,,
10310,berries,pork,,,,,,,,,
10311,frozen potato products,margarine,,,,,,,,,
10312,ice cream,dog food,,,,,,,,,
10313,tropical fruit,whole milk,margarine,bottled beer,,,,,,,
10314,skin care,processed cheese,,,,,,,,,
10315,whole milk,soda,mustard,,,,,,,,
10316,pork,nuts/prunes,rolls/buns,,,,,,,,
10317,citrus fruit,berries,tropical fruit,napkins,,,,,,,
10318,pork,shopping bags,,,,,,,,,
10319,beef,pasta,,,,,,,,,
10320,onions,yogurt,white bread,,,,,,,,
10321,sweet spreads,male cosmetics,,,,,,,,,
10322,bottled beer,beverages,,,,,,,,,
10323,cake,yogurt,,,,,,,,,
10324,ham,soda,,,,,,,,,
10325,brown bread,hygiene articles,shopping bags,,,,,,,,
10326,beef,frozen vegetables,,,,,,,,,
10327,berries,root vegetables,bottled water,,,,,,,,
10328,pork,jam,,,,,,,,,
10329,whole milk,tropical fruit,,,,,,,,,
10330,root vegetables,fruit/vegetable juice,,,,,,,,,
10331,rolls/buns,yogurt,eggs,white bread,,,,,,,
10332,pickled vegetables,hygiene articles,,,,,,,,,
10333,pork,grapes,hygiene articles,,,,,,,,
10334,berries,long life bakery product,jam,,,,,,,,
10335,bottled water,dishes,,,,,,,,,
10336,pot plants,shopping bags,,,,,,,,,
10337,tropical fruit,waffles,,,,,,,,,
10338,whole milk,yogurt,,,,,,,,,
10339,beef,cake,,,,,,,,,
10340,pastry,baking powder,mustard,,,,,,,,
10341,frozen fish,margarine,,,,,,,,,
10342,ham,soda,specialty chocolate,,,,,,,,
10343,ice cream,chicken,rolls/buns,whole milk,,,,,,,
10344,beef,misc. beverages,beef,salty snack,,,,,,,
10345,bottled beer,rolls/buns,,,,,,,,,
10346,whole milk,chocolate,,,,,,,,,
10347,whole milk,soda,whipped/sour cream,cake,,,,,,,
10348,berries,yogurt,,,,,,,,,
10349,newspapers,cookware,,,,,,,,,
10350,pork,beverages,brown bread,chocolate,margarine,,,,,,
10351,root vegetables,coffee,,,,,,,,,
10352,whole milk,yogurt,whole milk,specialty chocolate,,,,,,,
10353,shopping bags,white wine,,,,,,,,,
10354,dishes,chewing gum,,,,,,,,,
10355,chicken,frozen meals,,,,,,,,,
10356,kitchen towels,bottled water,citrus fruit,butter,hygiene articles,,,,,,
10357,coffee,soda,,,,,,,,,
10358,waffles,whole milk,,,,,,,,,
10359,pip fruit,specialty chocolate,,,,,,,,,
10360,bottled beer,frozen meals,,,,,,,,,
10361,pastry,tropical fruit,citrus fruit,coffee,,,,,,,
10362,whole milk,rolls/buns,,,,,,,,,
10363,soda,beef,,,,,,,,,
10364,whole milk,beef,,,,,,,,,
10365,coffee,butter milk,,,,,,,,,
10366,ham,pastry,,,,,,,,,
10367,berries,berries,tropical fruit,berries,,,,,,,
10368,yogurt,eggs,,,,,,,,,
10369,ham,white bread,long life bakery product,,,,,,,,
10370,rolls/buns,eggs,,,,,,,,,
10371,tropical fruit,margarine,,,,,,,,,
10372,root vegetables,cake,beverages,,,,,,,,
10373,berries,pip fruit,,,,,,,,,
10374,pip fruit,jam,,,,,,,,,
10375,citrus fruit,flower (seeds),eggs,,,,,,,,
10376,beef,tropical fruit,rolls/buns,,,,,,,,
10377,whole milk,butter,eggs,,,,,,,,
10378,eggs,newspapers,,,,,,,,,
10379,shopping bags,root vegetables,jam,,,,,,,,
10380,chicken,oil,,,,,,,,,
10381,red wine,bottled water,,,,,,,,,
10382,other vegetables,canned beer,,,,,,,,,
10383,frozen meals,white bread,cereals,ready soups,,,,,,,
10384,canned beer,salt,,,,,,,,,
10385,brown bread,cream cheese ,,,,,,,,,
10386,berries,honey,beverages,soda,cake,whipped/sour cream,,,,,
10387,detergent,ice cream,beef,soda,sugar,,,,,,
10388,soda,chocolate,,,,,,,,,
10389,root vegetables,waffles,whipped/sour cream,,,,,,,,
10390,seasonal products,herbs,spread cheese,pickled vegetables,,,,,,,
10391,fruit/vegetable juice,cream cheese ,,,,,,,,,
10392,cat food,eggs,,,,,,,,,
10393,root vegetables,frozen fish,,,,,,,,,
10394,other vegetables,photo/film,newspapers,,,,,,,,
10395,berries,pastry,,,,,,,,,
10396,mayonnaise,hard cheese,brown bread,,,,,,,,
10397,ice cream,bottled water,,,,,,,,,
10398,light bulbs,pastry,whole milk,baking powder,,,,,,,
10399,jam,pork,,,,,,,,,
10400,pip fruit,pasta,,,,,,,,,
10401,eggs,white bread,whipped/sour cream,,,,,,,,
10402,pork,pip fruit,yogurt,salty snack,,,,,,,
10403,tropical fruit,soda,,,,,,,,,
10404,bottled water,rolls/buns,,,,,,,,,
10405,pot plants,soda,hygiene articles,,,,,,,,
10406,margarine,brandy,root vegetables,shopping bags,,,,,,,
10407,whole milk,salty snack,,,,,,,,,
10408,chocolate,yogurt,,,,,,,,,
10409,berries,whole milk,,,,,,,,,
10410,brown bread,yogurt,,,,,,,,,
10411,pastry,dish cleaner,,,,,,,,,
10412,berries,eggs,sweet spreads,,,,,,,,
10413,chicken,coffee,,,,,,,,,
10414,chocolate,whole milk,,,,,,,,,
10415,brown bread,yogurt,,,,,,,,,
10416,beef,whole milk,cake,whipped/sour cream,,,,,,,
10417,whole milk,soda,,,,,,,,,
10418,whole milk,other vegetables,,,,,,,,,
10419,canned fruit,brown bread,,,,,,,,,
10420,fruit/vegetable juice,coffee,,,,,,,,,
10421,canned beer,pastry,,,,,,,,,
10422,ham,rolls/buns,flower (seeds),,,,,,,,
10423,citrus fruit,whole milk,,,,,,,,,
10424,root vegetables,whole milk,newspapers,,,,,,,,
10425,onions,coffee,,,,,,,,,
10426,citrus fruit,other vegetables,,,,,,,,,
10427,beef,bottled water,soda,,,,,,,,
10428,tropical fruit,other vegetables,berries,butter,,,,,,,
10429,yogurt,pip fruit,,,,,,,,,
10430,misc. beverages,hard cheese,herbs,sugar,,,,,,,
10431,bottled beer,yogurt,,,,,,,,,
10432,seasonal products,bottled beer,,,,,,,,,
10433,waffles,whole milk,,,,,,,,,
10434,white bread,whole milk,fruit/vegetable juice,,,,,,,,
10435,berries,cream,,,,,,,,,
10436,root vegetables,tropical fruit,other vegetables,processed cheese,,,,,,,
10437,whole milk,butter,,,,,,,,,
10438,other vegetables,other vegetables,,,,,,,,,
10439,chocolate,soda,,,,,,,,,
10440,jam,beef,yogurt,whipped/sour cream,,,,,,,
